year,code,station,state,section_title,pH,conductivity_uScm,BOD_mg_L,DO_mg_L,nitrate_mg_L,waterbody,date,bis_status,bis_reasons,pH_dev,raw_status,raw_reasons
2018,4297,"KACHCHI-DARGAH-BIDUPUR ROAD BRIDGE, PATNA",BIHAR,Ganga,7.4,325.5,1.95,8.25,0.4,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,10122,TRIVENI GHAT,BIHAR,Ganga,7.25,309.5,2.2,8.1,0.28,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,2553,GANGA AT FATUHA,BIHAR,Ganga,7.15,328.0,2.2,8.8,1.115,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,4301,"BAKHTIYARPUR-TAJPUR BRIDGE ON GANGA, ATHMALGOLA",BIHAR,Ganga,7.3,307.5,2.0,8.45,0.215,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,10130,D/S NAWADAGHAT,BIHAR,Ganga,7.550000000000001,306.5,2.05,8.45,0.3949999999999999,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,1817,GANGA AT MOKAMA (U/S),BIHAR,Ganga,7.75,296.5,2.05,8.25,0.39,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,1815,GANGA AT MOKAMA (D/S),BIHAR,Ganga,7.75,282.5,2.25,8.45,0.375,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,3116,GANGA AT U/S MUNGER (NEAR INTAKE WELL ON GANGA),BIHAR,Ganga,7.4,313.0,2.1,8.25,9.055,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,1818,GANGA AT MUNGER,BIHAR,Ganga,7.399999999999999,301.0,2.2,8.15,0.38,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,3117,GANGA AT U/S SULATANGANJ,BIHAR,Ganga,7.449999999999999,310.0,1.95,8.55,0.35,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,2554,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,Ganga,7.6,342.5,2.3,8.05,0.43,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,10138,CHAMPANAGAR,BIHAR,Ganga,7.4,302.5,1.9,8.85,0.32,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,1819,GANGA AT BHAGALPUR,BIHAR,Ganga,7.449999999999999,345.0,1.95,8.7,0.41,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,3118,GANGA AT U/S BHAGALPUR,BIHAR,Ganga,7.55,379.0,2.4,7.25,0.32,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,1816,GANGA AT KAHALGAON,BIHAR,Ganga,7.6,327.0,2.1,8.0,0.2249999999999999,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,10143,D/S NEAR CREMATION GHAT,BIHAR,Ganga,7.55,352.5,2.2,7.5,0.3999999999999999,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,10144,U/S NEAR LCT GHAT,JHARKHAND,Ganga,8.25,310.0,2.5,8.25,,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,10145,D/S NEAR JANTA GHAT,JHARKHAND,Ganga,8.1,310.0,2.6,8.1,,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,10146,SANGI DALAN,JHARKHAND,Ganga,8.15,311.0,2.6,8.25,,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,1059,GANGA AT RAJMAHAL,JHARKHAND,Ganga,8.0,316.0,2.6,8.3,,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,1080,GANGA AT BAHARAMPORE,WEST BENGAL,Ganga,7.949999999999999,268.0,3.25,8.25,0.575,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2018,10159,KHAGRA,WEST BENGAL,Ganga,7.949999999999999,278.0,3.95,8.2,0.605,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2018,10160,GORABAZAR,WEST BENGAL,Ganga,8.05,267.0,2.9,8.35,0.385,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,2506,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,Ganga,7.949999999999999,341.0,2.85,8.0,0.525,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,10161,PALTA SHITLATALA,WEST BENGAL,Ganga,8.0,439.5,4.6,7.5,0.855,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2018,1054,GANGA AT PALTA,WEST BENGAL,Ganga,7.9,289.0,3.05,7.6,0.6000000000000001,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2018,1472,GANGA AT SERAMPORE,WEST BENGAL,Ganga,7.7,322.5,5.4,7.35,0.405,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2018,1053,GANGA AT DAKSHINESHWAR,WEST BENGAL,Ganga,7.55,416.5,4.15,6.55,0.41,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2018,1471,GANGA AT HOWRAH-SHIVPUR,WEST BENGAL,Ganga,7.199999999999999,275.5,3.95,5.9,0.41,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2018,1470,GANGA AT GARDEN REACH,WEST BENGAL,Ganga,7.0,382.0,3.3,6.1,0.415,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2018,1052,ULUBERIA,WEST BENGAL,Ganga,7.15,416.5,2.95,6.15,0.415,Ganga,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2018,1469,GANGA AT DIAMOND HARBOUR,WEST BENGAL,Ganga,8.15,4914.0,3.35,6.65,0.46,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2018,1337,"RUPNARAYAN BEFORE CONFL. TO RIVER GANGA NEAR GEONKHALI, WEST BENGAL",WEST BENGAL,Tributary Streams - At Masanjore Dam Barakar At Maithan Dam Barakar At Asansol,7.5,3591.0,1.95,6.199999999999999,0.4,GANGA,2018-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2627,BATTA BEFORE CONFLUENCE TO YAMUNA,HIMACHAL PRADESH,Ganga,7.5,465.5,1.05,8.4,0.3999999999999999,Ganga,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2913,"KALI BEIN FALLING INTO RIVER BEAS, PUNJAB",PUNJAB,Ganga,7.55,374.0,3.55,5.949999999999999,0.8999999999999999,Ganga,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,20048,SWARG ASHRAM-1,UTTARAKHAND,Ganga,8.0,198.5,1.0,9.7,,Ganga,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1060,GANGA AT RISHIKESH U/S,UTTARAKHAND,Ganga,7.8,119.5,1.0,10.8,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,20049,LAKKAR GHAT- OXIDATION PONDS,UTTARAKHAND,Ganga,8.1,,1.0,9.5,,Ganga,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10148,RIVER GANGA AT HAR KI PAURI GHAT,UTTARAKHAND,Ganga,7.95,138.0,1.0,9.6,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1061,"GANGA AT HARIDWAR D/S, UPPER GANGA CANAL D/S BALKUMARI MANDIR,",UTTARAKHAND,Ganga,7.55,202.0,1.5,9.0,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",UTTAR PRADESH,Ganga,7.550000000000001,157.5,1.55,8.6,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1062,GANGA AT GARHMUKTESHWAR,UTTAR PRADESH,Ganga,7.25,210.5,1.85,9.0,0.575,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10149,GHARMUKTESHWAR,UTTAR PRADESH,Ganga,7.05,209.5,1.35,9.4,0.55,Ganga,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2488,"GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,Ganga,7.2,221.0,1.95,8.7,0.47,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2489,"GANGA D/S, ANOOPSHAHAR",UTTAR PRADESH,Ganga,7.3,227.0,1.7000000000000002,8.75,0.435,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1145,GANGA AT NARORA (BULANDSAHAR),UTTAR PRADESH,Ganga,7.35,227.0,1.75,8.95,0.515,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,Ganga,7.5,453.5,1.7,10.1,0.585,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10151,RIVER GANGA AT FARUKKABAD,UTTAR PRADESH,Ganga,8.0,221.0,2.15,8.55,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1063,GANGA AT KANNAUJ U/S (RAJGHAT),UTTAR PRADESH,Ganga,8.15,275.0,2.9,8.5,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1066,GANGA AT KANNAUJ D/S,UTTAR PRADESH,Ganga,8.2,283.0,3.5,8.1,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1146,GANGA AT BITHOOR (KANPUR),UTTAR PRADESH,Ganga,8.350000000000001,276.5,3.35,8.35,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1067,GANGA AT KANPUR U/S (RANIGHAT),UTTAR PRADESH,Ganga,8.25,285.5,3.25,8.05,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,10154,RIVER GANGA AT BATHING GHAT (BHARAOGHAT),UTTAR PRADESH,Ganga,8.25,284.0,3.1,8.05,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,10155,RIVER GANGA AT D/S SHUKLAGANJ,UTTAR PRADESH,Ganga,8.25,299.5,3.5500000000000003,7.7,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1068,GANGA AT KANPUR D/S (JAJMAU PUMPING STATION),UTTAR PRADESH,Ganga,8.0,332.5,4.5,7.0,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,10157,RIVER GANGA AT BATHING GHAT (JAJMAU BRIDGE),UTTAR PRADESH,Ganga,8.1,305.5,4.1,7.6,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1147,GANGA AT DALMAU (RAI BAREILLY),UTTAR PRADESH,Ganga,8.3,329.5,3.45,8.8,0.8200000000000001,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,Ganga,8.2,331.0,3.4,8.95,0.8,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1046,GANGA AT ALLAHABAD (RASOOLABAD),UTTAR PRADESH,Ganga,8.0,207.5,2.6500000000000004,9.75,1.445,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,Ganga,8.15,209.0,2.95,9.2,1.575,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1049,GANGA AT ALLAHABAD D/S (SANGAM),UTTAR PRADESH,Ganga,8.1,259.5,2.7,9.15,1.61,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10158,"RIVER GANGA A/C TAMSA RIVER, SIRSA, SON BARSA",UTTAR PRADESH,Ganga,7.949999999999999,261.0,2.35,9.35,1.52,Ganga,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,Ganga,8.3,410.0,2.6500000000000004,8.2,0.69,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,Ganga,8.35,430.0,3.6,7.550000000000001,1.07,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,10153,RIVER GNAGA TA CHUNAR,UTTAR PRADESH,Ganga,5.35,424.0,3.35,7.85,0.945,Ganga,2019-06-30,UNSAFE,pH outside 6.5–8.5 (BIS IS 10500),1.1500000000000004,UNSAFE,pH out of 6.5–8.5; BOD > 3 mg/L
2019,1070,GANGA AT VARANASI U/S (ASSIGHAT),UTTAR PRADESH,Ganga,8.25,438.0,2.5,8.6,0.18,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1071,GANGA AT VARANASI D/S (MALVIYA BRIDGE),UTTAR PRADESH,Ganga,8.3,460.0,3.8,7.2,0.275,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",UTTAR PRADESH,Ganga,8.399999999999999,447.0,3.4,7.9,0.2299999999999999,Ganga,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),UTTAR PRADESH,Ganga,8.15,310.0,3.6,7.85,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1073,GANGA AT TRIGHAT (GHAZIPUR),UTTAR PRADESH,Ganga,8.399999999999999,461.5,3.8,7.15,0.285,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1074,GANGA AT BUXAR,BIHAR,Ganga,8.0,381.0,2.1,8.5,0.195,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10113,"RIVER GANGA AT U/S JAIL GHAT, BUXAR",BIHAR,Ganga,7.85,380.5,2.1,7.3,0.245,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,Ganga,8.1,390.0,2.35,7.15,0.28,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,3113,GANGA AT D/S BUXAR NEAR ROAD BRIDGE,BIHAR,Ganga,8.0,438.5,2.1,7.4,0.265,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10131,RIVE GANGA AT U/S BARAHPUR BINDTOLI,BIHAR,Ganga,8.15,323.5,1.75,7.75,0.435,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10162,GANGA AT ARA-CHHAPRA ROAD BRIDGE (KOILWER BANURA- CHHAPRA ROAD),BIHAR,Ganga,7.800000000000001,377.5,1.7,7.75,0.19,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2564,"GANGA AT THE CONFLUENCE OF SONE RIVER DORIGANJ, CHAPRA",BIHAR,Ganga,7.699999999999999,347.0,1.95,8.55,0.155,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10114,"RIVER GANGA TA MAA AMBIKA ASTHAN, AAMI, SARAN",BIHAR,Ganga,7.6,239.0,1.95,8.45,0.37,Ganga,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,3114,"GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",BIHAR,Ganga,7.95,423.0,1.85,8.05,0.435,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2552,"GANGA AT GANDHIGHAT, NIT AT PATNA",BIHAR,Ganga,8.0,366.0,2.35,7.65,0.305,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10115,"RIVER GANGA TA GULABI GHAT, PATNA",BIHAR,Ganga,7.9,364.0,2.3,7.05,0.425,Ganga,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1079,"GANGA AT PATNA D/S (GANGA BRIDGE), GAIGHAT",BIHAR,Ganga,8.15,364.5,2.15,7.550000000000001,0.555,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,3122,"GANGA AT MALSALAMI, PATNA",BIHAR,Ganga,7.9,352.5,2.05,8.25,0.41,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,4297,"KACHCHI-DARGAH-BIDUPUR ROAD BRIDGE, PATNA",BIHAR,Ganga,7.55,359.0,1.65,8.2,0.4,Ganga,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10122,"RIVER GANGA AT TRIVENI GHAT, PATNA",BIHAR,Ganga,8.05,349.5,2.05,7.8,0.335,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2553,"GANGA AT KEWALA GHAT,FATUHA, PATNA",BIHAR,Ganga,7.85,359.5,2.35,7.35,0.925,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,4301,"BAKHTIYARPUR-TAJPUR BRIDGE ON GANGA, ATHMALGOLA, PATNA",BIHAR,Ganga,8.0,380.0,1.75,7.6,0.35,Ganga,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10130,"RIVER GANGA AT D/S NAWADGHAT, BARH, PATNA",BIHAR,Ganga,8.2,357.5,1.7,7.8,0.3399999999999999,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1817,"GANGA AT MOKAMA (U/S), MAHADEO ASTHAN, PATNA",BIHAR,Ganga,8.100000000000001,344.5,1.85,7.75,0.52,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1815,GANGA AT MOKAMA (D/S),BIHAR,Ganga,7.85,316.5,2.1,7.15,0.3,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,3116,GANGA AT U/S MUNGER (NEAR INTAKE WELL ON GANGA),BIHAR,Ganga,8.1,336.0,1.8,7.85,0.44,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1818,GANGA AT MUNGER,BIHAR,Ganga,8.05,335.0,2.0,7.699999999999999,0.325,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,3117,"GANGA AT U/S SULTANGANJ, BHAGALPUR",BIHAR,Ganga,8.05,334.5,1.9,7.8,0.285,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,2554,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,Ganga,7.949999999999999,321.0,1.95,7.800000000000001,0.3,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10138,"RIVER GANGA AT CHAMPANAGAR, BHAGALPUR",BIHAR,Ganga,7.8,380.0,2.05,8.1,0.355,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1819,GANGA AT BHAGALPUR,BIHAR,Ganga,7.95,364.5,1.95,7.35,0.46,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,3118,GANGA AT U/S BHAGALPUR NEAR BARARIGHAT,BIHAR,Ganga,8.1,372.0,2.3,7.25,0.265,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1816,GANGA AT KAHALGAON,BIHAR,Ganga,8.05,325.0,1.7,7.8,0.315,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10143,RIVER GANGA D/S NEAR CREMATION GHAT,BIHAR,Ganga,7.95,331.0,1.9,7.6,0.33,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10144,RIVER GANGA U/S NEAR LCT GHAT,JHARKHAND,Ganga,8.1,310.0,2.4000000000000004,8.2,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10145,RIVER GANGA D/S NEAR JANTA GHAT,JHARKHAND,Ganga,8.0,316.0,2.4000000000000004,8.3,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10146,RIVER GANGA AT SANGI DALAN,JHARKHAND,Ganga,8.15,315.0,2.5,8.399999999999999,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1059,"GANGA AT RAJMAHAL,",JHARKHAND,Ganga,8.35,316.0,2.5,8.3,,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1080,"GANGA AT BAHARAMPORE, MURSHIDABAD,",WEST BENGAL,Ganga,7.95,289.0,2.8,8.05,0.505,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,10159,RIVER GANGA AT BEHRAMPORE (KHAGRA) MURSHIDABAD,WEST BENGAL,Ganga,7.85,280.0,3.3,7.9,0.5549999999999999,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,10160,RIVER GANGA AT BEHRAMPORE (GORA BAZAR) MURSHIDABAD,WEST BENGAL,Ganga,8.0,295.0,4.4,7.9,0.5700000000000001,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,10161,"RIVER GANGA AT PALTA, SHITALTALA,",WEST BENGAL,Yamuna,8.0,301.5,3.95,6.55,0.435,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1054,GANGA AT PALTA,WEST BENGAL,Yamuna,7.95,295.0,3.95,6.800000000000001,0.5700000000000001,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1472,"GANGA AT SERAMPORE, HOOGHLY,WEST BENGAL",WEST BENGAL,Yamuna,7.9,293.0,3.6,7.9,0.54,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1053,"GANGA AT DAKSHMINESHWAR, KOLKATA, WEST BENGAL",WEST BENGAL,Yamuna,7.85,410.5,4.1,6.25,1.145,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1471,GANGA AT HOWRAH-SHIVPUR WEST BENGAL,WEST BENGAL,Yamuna,7.6,418.5,4.05,5.7,1.5299999999999998,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1470,"GANGA AT GARDEN REACH, KOLKATA, WEST BENGAL",WEST BENGAL,Yamuna,8.15,387.0,3.25,5.85,1.37,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1052,"GANGA AT ULUBERIA , HOWRAH,WEST BENGAL",WEST BENGAL,Yamuna,7.6,563.5,3.4000000000000004,5.75,3.185,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNSAFE,BOD > 3 mg/L
2019,1469,"GANGA AT DIAMOND HARBOUR, 24 PARGANAS (S)WEST BENGAL",WEST BENGAL,Yamuna,7.4,4184.0,2.65,6.05,1.95,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1335,GANGA AT PATIKALI NEAR DURGA CHAK WEST BENGAL,WEST BENGAL,Yamuna,7.65,9225.0,2.2,6.0,1.87,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2019,1337,"RUPNARAYAN BEFORE CONFL. TO RIVER GANGA NEAR GEONKHALI,MEDINIPORE",WEST BENGAL,Brahamputra,7.6,3413.0,2.2,6.4,1.15,GANGA,2019-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2020,1060,"GANGA AT RISHIKESH U/S,",UTTARAKHAND,Ganga,7.75,136.5,,10.2,,GANGA,2020-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
2020,10147,RIVER GANGA D/S RISHIKESH,UTTARAKHAND,Ganga,7.65,151.0,,9.7,,GANGA,2020-06-30,SAFE,Within BIS acceptable pH,0.0,UNKNOWN,Insufficient data for composite check
